"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.566159619E0,-1.029506698E-1,-9.576806799E-3,9.715670586E0,9.716220741E0
1.571195057E0,-1.675941236E-2,-7.661445439E-2,9.715670586E0,9.715987113E0
1.576230496E0,-4.548983276E-2,1.915361360E-2,9.811438560E0,9.811562710E0
1.581265934E0,-7.182605099E-3,2.873042040E-2,9.935936928E0,9.935981062E0
1.586301373E0,-2.633621916E-2,-4.788403213E-2,9.935936928E0,9.936087213E0
1.591306292E0,1.197100803E-2,-4.788403213E-2,9.888052940E0,9.888176128E0
1.596341731E0,-4.548983276E-2,-1.915361360E-2,9.830592155E0,9.830716063E0
1.601377169E0,4.070143029E-2,-3.830722719E-2,9.792284966E0,9.792444480E0
1.606412606E0,-6.464344263E-2,1.915361360E-2,9.734824181E0,9.735057651E0
1.611417527E0,2.154781483E-2,-7.661445439E-2,9.868899345E0,9.869220251E0
1.616452966E0,1.197100803E-2,-7.661445439E-2,9.926360130E0,9.926663010E0
1.621488404E0,5.027823523E-2,-5.746084079E-2,9.955090523E0,9.955383316E0
1.626523841E0,6.943184882E-2,-4.788403213E-2,9.868899345E0,9.869259747E0
1.631559280E0,2.394201700E-3,-1.915361360E-2,9.840168953E0,9.840187885E0
1.636564201E0,2.394201700E-3,-1.915361360E-2,9.782708168E0,9.782727211E0
1.641599638E0,2.394201700E-3,9.576806799E-3,9.677363396E0,9.677368431E0
1.646635076E0,1.197100803E-2,-3.830722719E-2,9.782708168E0,9.782790494E0
1.651670515E0,7.900865376E-2,1.915361360E-2,9.878476143E0,9.878810664E0
1.656675436E0,2.394201700E-3,-3.830722719E-2,9.868899345E0,9.868973982E0
1.661710873E0,2.154781483E-2,-5.746084079E-2,9.888052940E0,9.888243373E0
1.666746311E0,4.070143029E-2,-2.873042040E-2,9.782708168E0,9.782835026E0
1.671781750E0,-1.675941236E-2,-6.703764945E-2,9.696516991E0,9.696763206E0
1.676817188E0,4.070143029E-2,-1.915361360E-2,9.686940193E0,9.687044636E0
1.681822108E0,1.197100803E-2,0.000000000E0,9.763554573E0,9.763561912E0
1.686857546E0,2.394201700E-3,-1.149216816E-1,9.916783333E0,9.917449490E0
1.691892985E0,-7.182605099E-3,-4.788403213E-2,9.916783333E0,9.916901539E0
1.696928423E0,-2.633621916E-2,1.915361360E-2,9.878476143E0,9.878529818E0
1.701933343E0,2.154781483E-2,-1.915361360E-2,9.888052940E0,9.888094969E0
1.706968781E0,-1.675941236E-2,-1.915361360E-2,9.696516991E0,9.696550391E0
1.712004220E0,2.154781483E-2,-5.746084079E-2,9.658209801E0,9.658404765E0
1.717039657E0,5.027823523E-2,9.576806799E-3,9.801861763E0,9.801995391E0
1.722044578E0,-7.182605099E-3,-2.873042040E-2,9.888052940E0,9.888097288E0
1.727080016E0,-7.182605099E-3,-3.830722719E-2,9.888052940E0,9.888129752E0
1.732115455E0,3.112462163E-2,-1.915361360E-2,9.907206535E0,9.907273941E0
1.737150892E0,4.070143029E-2,2.873042040E-2,9.821015358E0,9.821141721E0
1.742186331E0,-1.675941236E-2,9.576806799E-3,9.801861763E0,9.801880769E0
1.747191251E0,-1.029506698E-1,-1.915361360E-2,9.753977776E0,9.754539874E0
1.752226689E0,-1.029506698E-1,1.915361360E-2,9.782708168E0,9.783268615E0
1.757262127E0,-7.422025502E-2,9.576806799E-3,9.821015358E0,9.821300475E0
1.762297566E0,5.985504389E-2,6.703764945E-2,9.926360130E0,9.926766951E0
1.767333004E0,-3.591302410E-2,-4.788403213E-2,9.926360130E0,9.926540589E0
1.772337924E0,1.197100803E-2,-2.873042040E-2,9.830592155E0,9.830641427E0
1.777373362E0,-1.675941236E-2,0.000000000E0,9.744400978E0,9.744415390E0
1.782408801E0,-9.337386489E-2,-3.830722719E-2,9.572018623E0,9.572550687E0
1.787444239E0,-8.379705995E-2,-6.703764945E-2,9.619902611E0,9.620501143E0
1.792449159E0,-1.029506698E-1,-9.576806426E-2,9.629479408E0,9.630505908E0
1.797484597E0,4.070143029E-2,-5.746084079E-2,9.639056206E0,9.639313404E0
1.802520036E0,2.154781483E-2,-1.915361360E-2,9.706093788E0,9.706136605E0
1.807555474E0,2.394201700E-3,-9.576806799E-3,9.648633003E0,9.648638053E0
1.812590911E0,1.197100803E-2,-3.830722719E-2,9.514557838E0,9.514642485E0
1.817595832E0,-8.379705995E-2,-1.915361360E-2,9.504981041E0,9.505369714E0
1.822631271E0,3.112462163E-2,1.915361360E-2,9.485827446E0,9.485897846E0
1.827666708E0,5.985504389E-2,-1.915361360E-2,9.504981041E0,9.505188797E0
1.832702146E0,7.900865376E-2,0.000000000E0,9.552865028E0,9.553191750E0
1.837737585E0,6.943184882E-2,-4.788403213E-2,9.610325813E0,9.610695911E0
1.842742505E0,-8.379705995E-2,-2.873042040E-2,9.524134636E0,9.524546601E0
1.847777943E0,-7.182605099E-3,-5.746084079E-2,9.495404243E0,9.495580819E0
1.852813381E0,5.985504389E-2,-1.915361360E-2,9.390059471E0,9.390269770E0
1.857848820E0,-1.675941236E-2,-5.746084079E-2,9.370905876E0,9.371097031E0
1.862884258E0,-3.591302410E-2,-2.873042040E-2,9.418789864E0,9.418902148E0
1.867889178E0,-4.548983276E-2,-1.053448766E-1,9.485827446E0,9.486521449E0
1.872924616E0,-2.633621916E-2,0.000000000E0,9.562441826E0,9.562478092E0
1.877960055E0,-6.464344263E-2,-4.788403213E-2,9.533711433E0,9.534050836E0
1.882995493E0,5.027823523E-2,1.915361360E-2,9.457097054E0,9.457250099E0
1.888000413E0,1.197100803E-2,0.000000000E0,9.351752281E0,9.351759943E0
1.893035851E0,2.394201700E-3,-8.619125932E-2,9.342175484E0,9.342573384E0
1.898071290E0,-3.591302410E-2,-5.746084079E-2,9.409213066E0,9.409457052E0
1.903106728E0,-2.633621916E-2,-1.915361360E-2,9.524134636E0,9.524190308E0
1.908142165E0,2.154781483E-2,-6.703764945E-2,9.524134636E0,9.524394937E0
1.913147086E0,5.027823523E-2,-5.746084079E-2,9.504981041E0,9.505287699E0
1.918182525E0,-2.633621916E-2,9.576806799E-3,9.399636269E0,9.399678042E0
1.923217962E0,4.070143029E-2,-5.746084079E-2,9.332598686E0,9.332864329E0
1.928253400E0,-7.182605099E-3,-9.576806799E-3,9.275136948E0,9.275144673E0
1.933288839E0,2.394201700E-3,-2.873042040E-2,9.370905876E0,9.370950224E0
1.938293760E0,2.394201700E-3,9.576806799E-3,9.342175484E0,9.342180699E0
1.943329197E0,5.985504389E-2,-9.576806426E-2,9.504981041E0,9.505651936E0
1.948364635E0,-3.591302410E-2,-6.703764945E-2,9.504981041E0,9.505285287E0
1.953400074E0,-1.675941236E-2,-6.703764945E-2,9.409213066E0,9.409466799E0
1.958435512E0,-4.548983276E-2,-6.703764945E-2,9.390059471E0,9.390408950E0
1.963440432E0,-3.591302410E-2,-9.576806799E-3,9.227252960E0,9.227327818E0
1.968475870E0,-9.337386489E-2,-3.830722719E-2,9.255983353E0,9.256533582E0
1.973511309E0,2.154781483E-2,-9.576806426E-2,9.284713745E0,9.285232639E0
1.978546747E0,-5.506663769E-2,-6.703764945E-2,9.303867340E0,9.304271807E0
1.983551667E0,5.027823523E-2,-9.576806426E-2,9.313444138E0,9.314072210E0
1.988587105E0,-1.675941236E-2,0.000000000E0,9.294290543E0,9.294305653E0
1.993622544E0,2.394201700E-3,0.000000000E0,9.169792175E0,9.169792488E0
1.998657981E0,-9.337386489E-2,-3.830722719E-2,9.131484985E0,9.132042716E0
2.003662902E0,-2.633621916E-2,-3.830722719E-2,9.141061783E0,9.141179987E0
2.008698340E0,3.112462163E-2,-4.788403213E-2,9.188945770E0,9.189123244E0
2.013733779E0,-4.548983276E-2,-4.788403213E-2,9.179368973E0,9.179606579E0
2.018769216E0,7.900865376E-2,-4.788403213E-2,9.150638580E0,9.151104943E0
2.023804655E0,-1.675941236E-2,-1.915361360E-2,9.083600998E0,9.083636652E0
2.028809575E0,-1.675941236E-2,1.915361360E-2,9.093177795E0,9.093213412E0
2.033845013E0,-8.379705995E-2,-5.746084079E-2,9.006986618E0,9.007559694E0
2.038880451E0,2.394201700E-3,9.576806799E-3,9.054870605E0,9.054875986E0
2.043915889E0,-2.633621916E-2,-9.576806426E-2,9.045293808E0,9.045839109E0
2.048920810E0,5.985504389E-2,-6.703764945E-2,9.112331390E0,9.112774552E0
2.053956248E0,4.070143029E-2,-4.788403213E-2,9.054870605E0,9.055088689E0
2.058991686E0,-2.633621916E-2,9.576806799E-3,9.045293808E0,9.045337218E0
2.064027124E0,-8.379705995E-2,-9.576806799E-3,8.939949036E0,8.940346885E0
2.069062563E0,-3.591302410E-2,2.873042040E-2,8.930372238E0,8.930490664E0
2.074067483E0,-4.548983276E-2,-4.788403213E-2,8.930372238E0,8.930616469E0
2.079102921E0,-2.633621916E-2,-3.830722719E-2,8.959102631E0,8.959223236E0
2.084138359E0,1.197100803E-2,-9.576806426E-2,9.016563416E0,9.017079941E0
2.089173798E0,5.027823523E-2,-4.788403213E-2,9.045293808E0,9.045560284E0
2.094178718E0,1.197100803E-2,-7.661445439E-2,8.997409821E0,8.997743971E0
2.099214156E0,5.985504389E-2,-1.915361360E-2,8.949525833E0,8.949746484E0
2.104249594E0,-1.675941236E-2,2.873042040E-2,8.863334656E0,8.863397065E0
2.109285032E0,1.197100803E-2,-4.788403213E-2,8.872911453E0,8.873048734E0
2.114289953E0,2.394201700E-3,-8.619125932E-2,8.920795441E0,8.921212135E0
2.119325391E0,-1.675941236E-2,-2.873042040E-2,9.035717010E0,9.035778229E0
2.124360829E0,-1.675941236E-2,-2.873042040E-2,9.064447403E0,9.064508428E0
2.129396267E0,5.985504389E-2,-8.619125932E-2,8.939949036E0,8.940564877E0
2.134431705E0,-7.182605099E-3,3.830722719E-2,8.997409821E0,8.997494235E0
2.139436626E0,2.394201700E-3,-9.576806799E-3,8.892065048E0,8.892070528E0
2.144472063E0,2.154781483E-2,-1.915361360E-2,8.844181061E0,8.844228050E0
2.149507502E0,4.070143029E-2,-9.576806799E-3,8.882488251E0,8.882586664E0
2.154542940E0,5.027823523E-2,-9.576806426E-2,8.978256226E0,8.978907744E0
2.159547861E0,-4.548983276E-2,-1.436520964E-1,9.083600998E0,9.084850705E0
2.164583298E0,-2.633621916E-2,-9.576806799E-3,9.064447403E0,9.064490721E0
2.169618737E0,5.985504389E-2,-9.576806426E-2,8.939949036E0,8.940662331E0
2.174654175E0,4.070143029E-2,0.000000000E0,8.738836288E0,8.738931072E0
2.179689614E0,-4.548983276E-2,-3.830722719E-2,8.844181061E0,8.844381007E0
2.184694533E0,-2.633621916E-2,-3.830722719E-2,8.853757858E0,8.853879898E0
2.189729972E0,-1.675941236E-2,-4.788403213E-2,8.920795441E0,8.920939696E0
2.194765410E0,5.027823523E-2,-2.873042040E-2,8.920795441E0,8.920983389E0
2.199800849E0,5.985504389E-2,-1.915361360E-2,8.920795441E0,8.921016802E0
2.204805768E0,-1.675941236E-2,-2.873042040E-2,8.777143478E0,8.777206501E0
2.209841207E0,-4.548983276E-2,-5.746084079E-2,8.767566681E0,8.767872979E0
2.214876645E0,-1.412578970E-1,2.873042040E-2,8.815450668E0,8.816629158E0
2.219912083E0,9.816227108E-2,0.000000000E0,8.748413086E0,8.748963787E0
2.224917003E0,5.027823523E-2,-9.576806799E-3,8.815450668E0,8.815599248E0
2.229952442E0,1.197100803E-2,5.746084079E-2,8.911218643E0,8.911411940E0
2.234987880E0,4.070143029E-2,-9.576806799E-3,8.930372238E0,8.930470124E0
2.240023318E0,-1.675941236E-2,-2.873042040E-2,8.777143478E0,8.777206501E0
2.245028238E0,2.154781483E-2,-3.830722719E-2,8.853757858E0,8.853866950E0
2.250063677E0,2.394201700E-3,0.000000000E0,8.805873871E0,8.805874196E0
2.255099114E0,6.943184882E-2,-1.915361360E-2,8.863334656E0,8.863627297E0
2.260134553E0,2.394201700E-3,9.576806799E-3,8.930372238E0,8.930377694E0
2.265169991E0,2.154781483E-2,-7.661445439E-2,8.987833023E0,8.988185386E0
2.270174912E0,2.154781483E-2,1.915361360E-2,9.006986618E0,9.007032758E0
2.275210349E0,1.197100803E-2,-6.703764945E-2,8.911218643E0,8.911478837E0
2.280245787E0,-7.422025502E-2,-6.703764945E-2,8.863334656E0,8.863898911E0
2.285281226E0,-4.548983276E-2,-3.830722719E-2,8.796297073E0,8.796498108E0
2.290286146E0,-7.422025502E-2,1.915361360E-2,8.853757858E0,8.854089661E0
2.295321584E0,-9.337386489E-2,-4.788403213E-2,8.815450668E0,8.816075206E0
2.300357022E0,1.197100803E-2,-3.830722719E-2,8.930372238E0,8.930462421E0
2.305392461E0,1.197100803E-2,-9.576806799E-3,8.911218643E0,8.911231830E0
2.310397381E0,-7.182605099E-3,8.619125932E-2,8.844181061E0,8.844603957E0
2.315432819E0,-2.633621916E-2,9.576806799E-3,8.748413086E0,8.748457969E0
2.320468257E0,-2.633621916E-2,-6.703764945E-2,8.748413086E0,8.748709571E0
2.325503696E0,-3.591302410E-2,-2.873042040E-2,8.681375504E0,8.681497326E0
2.330539134E0,2.394201700E-3,-8.619125932E-2,8.815450668E0,8.815872342E0
2.335544054E0,-7.182605099E-3,-5.746084079E-2,8.853757858E0,8.853947230E0
2.340579492E0,1.197100803E-2,-4.788403213E-2,8.930372238E0,8.930508636E0
2.345614931E0,3.112462163E-2,-9.576806799E-3,8.872911453E0,8.872971211E0
2.350650368E0,3.112462163E-2,-6.703764945E-2,8.767566681E0,8.767878209E0
2.355685807E0,2.154781483E-2,-1.149216816E-1,8.767566681E0,8.768346298E0
2.360690727E0,-3.591302410E-2,-1.915361360E-2,8.710105896E0,8.710200992E0
2.365726166E0,-7.182605099E-3,2.873042040E-2,8.901641846E0,8.901691108E0
2.370761603E0,5.985504389E-2,-9.576806426E-2,8.911218643E0,8.911934238E0
2.375797042E0,6.943184882E-2,-9.576806426E-2,9.035717010E0,9.036491255E0
2.380801962E0,-4.548983276E-2,-1.244984865E-1,8.959102631E0,8.960083099E0
2.385837400E0,-1.675941236E-2,-9.576806799E-3,8.825027466E0,8.825048576E0
2.390872838E0,2.394201700E-3,-3.830722719E-2,8.796297073E0,8.796380811E0
2.395908277E0,2.154781483E-2,-9.576806799E-3,8.710105896E0,8.710137814E0
2.400913197E0,2.154781483E-2,-4.788403213E-2,8.844181061E0,8.844336935E0
2.405948635E0,6.943184882E-2,-9.576806799E-3,8.949525833E0,8.949800285E0
2.410984073E0,4.070143029E-2,-3.830722719E-2,9.141061783E0,9.141232661E0
2.416019512E0,6.943184882E-2,-2.873042040E-2,8.987833023E0,8.988147121E0
2.421054950E0,-7.422025502E-2,-9.576806799E-3,8.920795441E0,8.921109329E0
2.426059870E0,6.943184882E-2,-5.746084079E-2,8.882488251E0,8.882945461E0
2.431095308E0,-2.633621916E-2,-9.576806799E-3,8.853757858E0,8.853802207E0
2.436130747E0,-3.591302410E-2,-4.788403213E-2,8.911218643E0,8.911419659E0
2.441166185E0,-2.633621916E-2,-4.788403213E-2,9.006986618E0,9.007152403E0
2.446201622E0,3.112462163E-2,-6.703764945E-2,9.054870605E0,9.055172250E0
2.451206543E0,2.394201700E-3,0.000000000E0,9.054870605E0,9.054870922E0
2.456241982E0,1.197100803E-2,-1.915361360E-2,9.016563416E0,9.016591706E0
2.461277419E0,-2.633621916E-2,-3.830722719E-2,8.997409821E0,8.997529912E0
2.466312857E0,-9.337386489E-2,-4.788403213E-2,8.882488251E0,8.883108076E0
2.471317778E0,1.197100803E-2,9.576806799E-3,8.968679428E0,8.968692530E0
2.476353217E0,2.394201700E-3,-4.788403213E-2,9.150638580E0,9.150764178E0
2.481388654E0,3.112462163E-2,-9.576806799E-3,9.121908188E0,9.121966315E0
2.486424092E0,1.077390760E-1,-9.576806426E-2,9.102754593E0,9.103895892E0
2.491429013E0,6.943184882E-2,-3.830722719E-2,9.054870605E0,9.055217828E0
2.496464451E0,4.070143029E-2,0.000000000E0,8.939949036E0,8.940041687E0
2.501499889E0,5.027823523E-2,-4.788403213E-2,9.035717010E0,9.035983769E0
2.506535327E0,-1.675941236E-2,-9.576806426E-2,9.026140213E0,9.026663810E0
2.511540248E0,5.985504389E-2,-8.619125932E-2,9.026140213E0,9.026750174E0
2.516575685E0,1.197100803E-2,-9.576806799E-3,9.150638580E0,9.150651422E0
2.521611124E0,2.154781483E-2,-3.830722719E-2,9.169792175E0,9.169897507E0
2.526646562E0,5.985504389E-2,-9.576806426E-2,9.102754593E0,9.103455131E0
2.531651482E0,-8.379705995E-2,3.830722719E-2,8.997409821E0,8.997881577E0
2.536686920E0,1.197100803E-2,5.746084079E-2,8.882488251E0,8.882682173E0
2.541722359E0,-1.675941236E-2,-4.788403213E-2,9.016563416E0,9.016706138E0
2.546757797E0,4.070143029E-2,-7.661445439E-2,9.083600998E0,9.084015272E0
2.551762717E0,7.900865376E-2,9.576806799E-3,9.150638580E0,9.150984674E0
2.556798155E0,-7.182605099E-3,-5.746084079E-2,9.074024200E0,9.074208975E0
2.561833594E0,-6.464344263E-2,0.000000000E0,8.901641846E0,8.901876562E0
2.566869032E0,-2.633621916E-2,-2.873042040E-2,8.815450668E0,8.815536825E0
2.571904470E0,-1.316810995E-1,9.576806799E-3,8.863334656E0,8.864317957E0
2.576909390E0,-5.506663769E-2,9.576806799E-3,8.911218643E0,8.911393929E0
2.581944829E0,5.027823523E-2,9.576806799E-3,9.016563416E0,9.016708681E0
2.586980267E0,1.197100803E-2,-5.746084079E-2,9.112331390E0,9.112520421E0
2.592015705E0,1.197100803E-2,-3.830722719E-2,9.064447403E0,9.064536252E0
2.597020625E0,-5.506663769E-2,-2.873042040E-2,9.016563416E0,9.016777340E0
2.602056064E0,-1.675941236E-2,-7.661445439E-2,8.920795441E0,8.921140171E0
2.607091501E0,-7.182605099E-3,-2.873042040E-2,8.748413086E0,8.748463211E0
2.612126940E0,-9.337386489E-2,9.576806799E-3,8.796297073E0,8.796797860E0
2.617131860E0,2.394201700E-3,-4.788403213E-2,8.968679428E0,8.968807574E0
2.622167299E0,3.112462163E-2,-4.788403213E-2,9.112331390E0,9.112510356E0
2.627202736E0,-1.675941236E-2,-9.576806799E-3,9.246406555E0,9.246426703E0
2.632238175E0,-7.182605099E-3,-4.788403213E-2,9.188945770E0,9.189073340E0
2.637273613E0,-4.548983276E-2,-4.788403213E-2,9.045293808E0,9.045534936E0
2.642278533E0,-7.422025502E-2,-1.915361360E-2,8.930372238E0,8.930701194E0
2.647313971E0,5.027823523E-2,-2.873042040E-2,8.901641846E0,8.901830199E0
2.652349410E0,-7.182605099E-3,-7.661445439E-2,8.959102631E0,8.959433091E0
2.657384848E0,5.985504389E-2,-9.576806426E-2,9.083600998E0,9.084303013E0
2.662389768E0,1.077390760E-1,-2.873042040E-2,9.150638580E0,9.151317915E0
2.667425206E0,5.985504389E-2,-7.661445439E-2,9.227252960E0,9.227765146E0
2.672460645E0,2.394201700E-3,-4.788403213E-2,9.093177795E0,9.093304187E0
2.677496083E0,5.027823523E-2,-6.703764945E-2,8.920795441E0,8.921189004E0
2.682501003E0,-9.337386489E-2,-9.576806799E-3,8.796297073E0,8.796797860E0
2.687536441E0,1.197100803E-2,-7.661445439E-2,8.959102631E0,8.959438209E0
2.692571880E0,2.394201700E-3,-1.053448766E-1,9.102754593E0,9.103364458E0
2.697607318E0,2.154781483E-2,-1.915361360E-2,9.188945770E0,9.188990997E0
2.702642755E0,4.070143029E-2,-5.746084079E-2,9.093177795E0,9.093450433E0
2.707647676E0,2.394201700E-3,-5.746084079E-2,8.892065048E0,8.892251026E0
2.712683115E0,-1.675941236E-2,-6.703764945E-2,8.700529099E0,8.700803498E0
2.717718552E0,-7.182605099E-3,-7.661445439E-2,8.729259491E0,8.729598652E0
2.722753990E0,3.112462163E-2,-3.830722719E-2,8.815450668E0,8.815588844E0
2.727758911E0,-1.675941236E-2,-5.746084079E-2,9.054870605E0,9.055068432E0
2.732794350E0,-7.182605099E-3,-1.244984865E-1,9.150638580E0,9.151488288E0
2.737829787E0,1.197100803E-2,-9.576806799E-3,9.227252960E0,9.227265695E0
2.742865225E0,1.197100803E-2,7.661445439E-2,8.978256226E0,8.978591088E0
2.747870146E0,-1.675941236E-2,-9.576806799E-3,8.700529099E0,8.700550511E0
2.752905583E0,-7.182605099E-3,2.873042040E-2,8.681375504E0,8.681426015E0
2.757941022E0,-7.182605099E-3,-7.661445439E-2,8.939949036E0,8.940280204E0
2.762976460E0,-2.633621916E-2,-7.661445439E-2,9.246406555E0,9.246761463E0
2.768011899E0,-1.675941236E-2,-1.149216816E-1,9.294290543E0,9.295016114E0
2.773016818E0,8.858546615E-2,-2.873042040E-2,9.160215378E0,9.160688762E0
2.778052257E0,1.197100803E-2,-5.746084079E-2,9.054870605E0,9.055060836E0
2.783087695E0,-1.675941236E-2,-3.830722719E-2,8.834604263E0,8.834703210E0
2.788123134E0,2.394201700E-3,0.000000000E0,8.844181061E0,8.844181385E0
2.793128053E0,2.394201700E-3,-2.873042040E-2,9.064447403E0,9.064493251E0
2.798163492E0,1.197100803E-2,3.830722719E-2,9.236829758E0,9.236916949E0
2.803198930E0,5.027823523E-2,-6.703764945E-2,9.188945770E0,9.189327849E0
2.808234369E0,1.197100803E-2,-9.576806799E-3,9.150638580E0,9.150651422E0
2.813239288E0,-5.506663769E-2,-9.576806799E-3,9.102754593E0,9.102926190E0
2.818274727E0,2.154781483E-2,0.000000000E0,8.978256226E0,8.978282083E0
2.823310165E0,5.027823523E-2,-9.576806799E-3,8.949525833E0,8.949672187E0
2.828345604E0,3.112462163E-2,0.000000000E0,8.863334656E0,8.863389304E0
2.833381041E0,-8.379705995E-2,9.576806799E-3,8.939949036E0,8.940346885E0
2.838385962E0,-2.633621916E-2,-9.576806426E-2,9.026140213E0,9.026686671E0
2.843421400E0,6.943184882E-2,-4.788403213E-2,9.083600998E0,9.083992556E0
2.848456838E0,4.070143029E-2,-7.661445439E-2,8.978256226E0,8.978675361E0
2.853492276E0,-1.675941236E-2,-9.576806799E-3,8.959102631E0,8.959123425E0
2.858497197E0,5.985504389E-2,-3.830722719E-2,8.805873871E0,8.806160611E0
2.863532635E0,2.394201700E-3,9.576806799E-3,8.729259491E0,8.729265073E0
2.868568073E0,5.027823523E-2,-5.746084079E-2,8.777143478E0,8.777475565E0
2.873603511E0,3.112462163E-2,-3.830722719E-2,8.930372238E0,8.930508636E0
2.878638949E0,1.197100803E-2,-5.746084079E-2,9.064447403E0,9.064637432E0
2.883643869E0,3.112462163E-2,-9.576806799E-3,9.150638580E0,9.150696525E0
2.888679308E0,-5.506663769E-2,-4.788403213E-2,8.987833023E0,8.988129264E0
2.893714746E0,6.943184882E-2,-1.915361360E-2,8.700529099E0,8.700827216E0
2.898750184E0,-8.379705995E-2,-2.873042040E-2,8.652645111E0,8.653098567E0
2.903785623E0,1.197100803E-2,1.915361360E-2,8.844181061E0,8.844209903E0
2.908790543E0,2.154781483E-2,-2.873042040E-2,9.188945770E0,9.189015949E0
2.913825981E0,6.943184882E-2,-1.628057212E-1,9.342175484E0,9.343851949E0
2.918861419E0,-7.182605099E-3,1.915361360E-2,9.208099365E0,9.208122087E0
2.923896857E0,-7.182605099E-3,-9.576806799E-3,8.939949036E0,8.939957051E0
2.928901778E0,-1.675941236E-2,-6.703764945E-2,8.997409821E0,8.997675167E0
2.933937216E0,3.112462163E-2,1.915361360E-2,8.901641846E0,8.901716865E0
2.938972654E0,2.394201700E-3,-5.746084079E-2,8.939949036E0,8.940134017E0
2.944008092E0,-7.182605099E-3,2.873042040E-2,9.054870605E0,9.054919034E0
2.949043530E0,-5.506663769E-2,-5.746084079E-2,9.074024200E0,9.074373217E0
2.954048451E0,7.900865376E-2,-3.830722719E-2,9.054870605E0,9.055296323E0
2.959083888E0,-4.548983276E-2,-7.661445439E-2,9.016563416E0,9.017003656E0
2.964119327E0,-2.633621916E-2,0.000000000E0,8.911218643E0,8.911257560E0
2.969154765E0,1.197100803E-2,2.873042040E-2,8.834604263E0,8.834659090E0
2.974159686E0,-4.548983276E-2,-9.576806799E-3,8.719682693E0,8.719806610E0
2.979195123E0,5.985504389E-2,1.915361360E-2,8.892065048E0,8.892287125E0
2.984230562E0,7.900865376E-2,-1.053448766E-1,9.093177795E0,9.094131203E0
2.989266000E0,2.394201700E-3,-9.576806799E-3,9.093177795E0,9.093183154E0
2.994270920E0,-1.675941236E-2,-6.703764945E-2,8.853757858E0,8.854027509E0
2.999306358E0,1.197100803E-2,-6.703764945E-2,8.719682693E0,8.719948602E0
3.004341797E0,-5.506663769E-2,4.788403213E-2,8.719682693E0,8.719988044E0
3.009377235E0,3.112462163E-2,-3.830722719E-2,8.901641846E0,8.901778684E0
3.014412673E0,5.985504389E-2,-7.661445439E-2,9.141061783E0,9.141578798E0
3.019417593E0,-2.633621916E-2,-8.619125932E-2,9.102754593E0,9.103200740E0
3.024453032E0,-1.675941236E-2,-9.576806426E-2,8.997409821E0,8.997935090E0
3.029488470E0,-7.182605099E-3,-2.873042040E-2,9.064447403E0,9.064495780E0
3.034523907E0,-2.633621916E-2,-4.788403213E-2,8.920795441E0,8.920962828E0
3.039528828E0,-5.506663769E-2,-1.915361360E-2,8.987833023E0,8.988022121E0
3.044564267E0,-5.506663769E-2,-1.149216816E-1,8.805873871E0,8.806795896E0
3.049599705E0,2.154781483E-2,0.000000000E0,8.901641846E0,8.901667926E0
3.054635142E0,2.154781483E-2,-7.661445439E-2,8.978256226E0,8.978608964E0
3.059670581E0,2.394201700E-3,-8.619125932E-2,9.102754593E0,9.103162958E0
3.064675502E0,6.943184882E-2,-7.661445439E-2,9.064447403E0,9.065037081E0
3.069710939E0,-2.633621916E-2,-5.746084079E-2,8.863334656E0,8.863560039E0
3.074746377E0,-9.337386489E-2,-9.576806799E-3,8.719682693E0,8.720187880E0
