"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.795245438E0,-7.182605099E-3,-7.661445439E-2,9.868899345E0,9.869199342E0
4.800250360E0,5.027823523E-2,-8.619125932E-2,9.897629738E0,9.898132716E0
4.805285800E0,5.027823523E-2,8.619125932E-2,9.830592155E0,9.831098563E0
4.810321239E0,2.394201700E-3,-8.619125932E-2,9.773131371E0,9.773511726E0
4.815356678E0,7.900865376E-2,-3.830722719E-2,9.773131371E0,9.773525802E0
4.820361599E0,4.070143029E-2,2.873042040E-2,9.792284966E0,9.792411699E0
4.825397039E0,7.900865376E-2,-7.661445439E-2,9.801861763E0,9.802479593E0
4.830432478E0,9.816227108E-2,-7.661445439E-2,9.849745750E0,9.850532826E0
4.835467917E0,8.858546615E-2,-3.830722719E-2,9.916783333E0,9.917252971E0
4.840503357E0,3.112462163E-2,-5.746084079E-2,9.821015358E0,9.821232771E0
4.845508278E0,3.112462163E-2,-9.576806426E-2,9.763554573E0,9.764073851E0
4.850543718E0,-3.591302410E-2,-8.619125932E-2,9.782708168E0,9.783153775E0
4.855579156E0,5.027823523E-2,3.830722719E-2,9.782708168E0,9.782912370E0
4.860614596E0,5.027823523E-2,-5.746084079E-2,9.868899345E0,9.869194696E0
4.865650035E0,3.112462163E-2,-5.746084079E-2,9.811438560E0,9.811656186E0
4.870654957E0,-7.182605099E-3,-4.788403213E-2,9.859322548E0,9.859441443E0
4.875690396E0,5.985504389E-2,-3.830722719E-2,9.849745750E0,9.850002102E0
4.880725836E0,2.394201700E-3,-3.830722719E-2,9.734824181E0,9.734899846E0
4.885761275E0,-8.379705995E-2,3.830722719E-2,9.696516991E0,9.696954735E0
4.890796713E0,3.112462163E-2,1.915361360E-2,9.782708168E0,9.782776431E0
4.895801635E0,2.154781483E-2,-4.788403213E-2,9.868899345E0,9.869039035E0
4.900837075E0,2.394201700E-3,-9.576806799E-3,9.801861763E0,9.801866734E0
4.905872514E0,7.900865376E-2,-2.873042040E-2,9.868899345E0,9.869257424E0
4.910907953E0,8.858546615E-2,0.000000000E0,9.840168953E0,9.840567687E0
4.915943393E0,3.112462163E-2,0.000000000E0,9.773131371E0,9.773180932E0
4.920948314E0,2.394201700E-3,9.576806799E-3,9.725247383E0,9.725252393E0
4.925983753E0,4.070143029E-2,-3.830722719E-2,9.811438560E0,9.811597764E0
4.931019192E0,4.070143029E-2,2.873042040E-2,9.840168953E0,9.840295070E0
4.936054632E0,4.070143029E-2,-1.149216816E-1,9.878476143E0,9.879228437E0
4.941090071E0,1.197100803E-2,-5.746084079E-2,9.830592155E0,9.830767375E0
4.946094993E0,1.197100803E-2,5.746084079E-2,9.801861763E0,9.802037496E0
4.951130432E0,4.070143029E-2,5.746084079E-2,9.792284966E0,9.792538139E0
4.956165871E0,2.394201700E-3,8.619125932E-2,9.753977776E0,9.754358878E0
4.961201310E0,2.154781483E-2,-7.661445439E-2,9.715670586E0,9.715996553E0
4.966236750E0,6.943184882E-2,-6.703764945E-2,9.782708168E0,9.783184243E0
4.971272189E0,-7.182605099E-3,9.576806799E-3,9.840168953E0,9.840176235E0
4.976277111E0,-2.633621916E-2,-1.915361360E-2,9.792284966E0,9.792339113E0
4.981312550E0,1.197100803E-2,-9.576806426E-2,9.811438560E0,9.811913241E0
4.986347990E0,1.197100803E-2,-4.788403213E-2,9.715670586E0,9.715795959E0
4.991383428E0,4.070143029E-2,2.873042040E-2,9.744400978E0,9.744528335E0
4.996418867E0,3.112462163E-2,0.000000000E0,9.725247383E0,9.725297189E0
5.001423789E0,-7.182605099E-3,-7.661445439E-2,9.773131371E0,9.773434307E0
5.006459229E0,5.985504389E-2,-7.661445439E-2,9.763554573E0,9.764038627E0
5.011494668E0,8.858546615E-2,-7.661445439E-2,9.830592155E0,9.831289808E0
5.016530107E0,7.900865376E-2,-5.746084079E-2,9.830592155E0,9.831077573E0
5.021535028E0,5.027823523E-2,-4.788403213E-2,9.734824181E0,9.735071782E0
5.026570468E0,4.070143029E-2,-5.746084079E-2,9.744400978E0,9.744655395E0
5.031605907E0,6.943184882E-2,-1.340752989E-1,9.773131371E0,9.774297609E0
5.036641346E0,3.112462163E-2,-6.703764945E-2,9.878476143E0,9.878752639E0
5.041676786E0,2.154781483E-2,-9.576806426E-2,9.859322548E0,9.859811202E0
5.046681707E0,9.816227108E-2,-5.746084079E-2,9.888052940E0,9.888707121E0
5.051717147E0,3.112462163E-2,-2.873042040E-2,9.849745750E0,9.849836827E0
5.056752585E0,5.985504389E-2,-9.576806426E-2,9.782708168E0,9.783360018E0
5.061788025E0,5.027823523E-2,-6.703764945E-2,9.849745750E0,9.850102197E0
5.066792946E0,-2.633621916E-2,-3.830722719E-2,9.821015358E0,9.821125379E0
5.071828386E0,6.943184882E-2,-5.746084079E-2,9.888052940E0,9.888463656E0
5.076863825E0,4.070143029E-2,-5.746084079E-2,9.916783333E0,9.917033328E0
5.081899265E0,3.112462163E-2,-1.915361360E-2,9.897629738E0,9.897697208E0
5.086934704E0,2.154781483E-2,-6.703764945E-2,9.782708168E0,9.782961589E0
5.091970142E0,-7.182605099E-3,-6.703764945E-2,9.773131371E0,9.773363926E0
5.096975064E0,3.112462163E-2,-1.053448766E-1,9.801861763E0,9.802477254E0
5.102010504E0,7.900865376E-2,-2.873042040E-2,9.715670586E0,9.716034311E0
5.107045943E0,4.070143029E-2,-6.703764945E-2,9.801861763E0,9.802175507E0
5.112081382E0,5.027823523E-2,-2.873042040E-2,9.830592155E0,9.830762710E0
5.117086303E0,7.900865376E-2,-1.053448766E-1,9.821015358E0,9.821898115E0
5.122121743E0,1.651999205E-1,-2.873042040E-2,9.744400978E0,9.745843569E0
5.127157182E0,-2.633621916E-2,-5.746084079E-2,9.792284966E0,9.792488968E0
5.132192621E0,-3.591302410E-2,-9.576806799E-3,9.725247383E0,9.725318407E0
5.137228061E0,1.197100803E-2,-2.873042040E-2,9.725247383E0,9.725297189E0
5.142232983E0,2.154781483E-2,-9.576806799E-3,9.859322548E0,9.859350746E0
5.147268422E0,4.070143029E-2,0.000000000E0,9.840168953E0,9.840253128E0
5.152303861E0,1.197100803E-2,-6.703764945E-2,9.840168953E0,9.840404584E0
5.157339300E0,1.197100803E-2,0.000000000E0,9.811438560E0,9.811445863E0
5.162374739E0,4.070143029E-2,0.000000000E0,9.821015358E0,9.821099697E0
5.167379661E0,-7.422025502E-2,-1.915361360E-2,9.734824181E0,9.735125954E0
5.172415100E0,2.394201700E-3,-1.915361360E-2,9.658209801E0,9.658229090E0
5.177450540E0,-1.675941236E-2,2.873042040E-2,9.811438560E0,9.811494939E0
5.182485979E0,6.943184882E-2,-3.830722719E-2,9.801861763E0,9.802182525E0
5.187521419E0,1.077390760E-1,-5.746084079E-2,9.888052940E0,9.888806824E0
5.192526339E0,6.943184882E-2,9.576806799E-3,9.907206535E0,9.907454458E0
5.197561779E0,8.858546615E-2,9.576806799E-3,9.897629738E0,9.898030790E0
5.202597218E0,5.027823523E-2,-1.915361360E-2,9.792284966E0,9.792432773E0
5.207632658E0,-1.675941236E-2,-4.788403213E-2,9.773131371E0,9.773263045E0
5.212668097E0,1.077390760E-1,2.873042040E-2,9.801861763E0,9.802495966E0
5.217673018E0,4.070143029E-2,9.576806799E-3,9.792284966E0,9.792374235E0
5.222708457E0,8.858546615E-2,-2.873042040E-2,9.859322548E0,9.859762367E0
5.227743897E0,2.154781483E-2,-1.915361360E-2,9.849745750E0,9.849787943E0
5.232779336E0,-2.633621916E-2,-1.244984865E-1,9.773131371E0,9.773959804E0
5.237784258E0,-6.464344263E-2,1.915361360E-2,9.753977776E0,9.754210787E0
5.242819697E0,3.112462163E-2,-1.915361360E-2,9.677363396E0,9.677432402E0
5.247855136E0,1.077390760E-1,1.915361360E-2,9.734824181E0,9.735439199E0
5.252890576E0,2.154781483E-2,3.830722719E-2,9.849745750E0,9.849843811E0
5.257926014E0,9.816227108E-2,0.000000000E0,9.782708168E0,9.783200649E0
5.262930936E0,2.154781483E-2,5.746084079E-2,9.821015358E0,9.821207091E0
5.267966375E0,8.858546615E-2,0.000000000E0,9.840168953E0,9.840567687E0
5.273001815E0,3.112462163E-2,-3.830722719E-2,9.763554573E0,9.763679331E0
5.278037254E0,6.943184882E-2,0.000000000E0,9.696516991E0,9.696765571E0
5.283072694E0,-5.506663769E-2,-6.703764945E-2,9.744400978E0,9.744787160E0
5.288077614E0,2.394201700E-3,-9.576806799E-3,9.830592155E0,9.830597112E0
5.293113054E0,4.070143029E-2,0.000000000E0,9.888052940E0,9.888136708E0
5.298148493E0,9.816227108E-2,-9.576806426E-2,9.840168953E0,9.841124548E0
5.303183933E0,4.070143029E-2,-3.830722719E-2,9.821015358E0,9.821174406E0
5.308219372E0,-7.182605099E-3,-5.746084079E-2,9.782708168E0,9.782879558E0
5.313224294E0,-1.675941236E-2,4.788403213E-2,9.725247383E0,9.725379706E0
5.318259732E0,1.268926859E-1,0.000000000E0,9.830592155E0,9.831411083E0
5.323295172E0,5.027823523E-2,-6.703764945E-2,9.840168953E0,9.840525747E0
5.328330611E0,4.070143029E-2,-6.703764945E-2,9.878476143E0,9.878787454E0
5.333366050E0,9.816227108E-2,-3.830722719E-2,9.859322548E0,9.859885617E0
5.338370972E0,5.027823523E-2,-3.830722719E-2,9.811438560E0,9.811642165E0
5.343406412E0,-4.548983276E-2,-2.873042040E-2,9.830592155E0,9.830739387E0
5.348441851E0,-3.591302410E-2,8.619125932E-2,9.715670586E0,9.716119267E0
5.353477290E0,5.985504389E-2,9.576806799E-3,9.753977776E0,9.754166125E0
5.358512729E0,-7.182605099E-3,-4.788403213E-2,9.792284966E0,9.792404675E0
5.363548168E0,1.077390760E-1,1.915361360E-2,9.897629738E0,9.898234640E0
5.368553090E0,6.943184882E-2,-4.788403213E-2,9.868899345E0,9.869259747E0
5.373588529E0,4.070143029E-2,-7.661445439E-2,9.821015358E0,9.821398528E0
5.378623969E0,1.197100803E-2,-1.915361360E-2,9.773131371E0,9.773157471E0
5.383659408E0,-1.675941236E-2,-1.340752989E-1,9.734824181E0,9.735761855E0
5.388664329E0,2.154781483E-2,-6.703764945E-2,9.763554573E0,9.763808491E0
5.393699768E0,4.070143029E-2,2.873042040E-2,9.849745750E0,9.849871745E0
5.398735208E0,-4.548983276E-2,-4.788403213E-2,9.840168953E0,9.840390603E0
5.403770647E0,1.173158810E-1,-2.873042040E-2,9.878476143E0,9.879214511E0
5.408806087E0,2.154781483E-2,-3.830722719E-2,9.773131371E0,9.773230200E0
5.413811008E0,-7.182605099E-3,-1.149216816E-1,9.725247383E0,9.725929017E0
5.418846448E0,6.943184882E-2,-4.788403213E-2,9.677363396E0,9.677730930E0
5.423881886E0,-7.182605099E-3,7.661445439E-2,9.801861763E0,9.802163811E0
5.428917326E0,3.112462163E-2,1.915361360E-2,9.792284966E0,9.792353162E0
5.433952765E0,6.943184882E-2,-5.746084079E-2,9.859322548E0,9.859734461E0
5.438957687E0,1.268926859E-1,-1.915361360E-2,9.859322548E0,9.860157692E0
5.443993126E0,1.197100803E-2,-6.703764945E-2,9.840168953E0,9.840404584E0
5.449028565E0,2.394201700E-3,-9.576806426E-2,9.811438560E0,9.811906231E0
5.454064005E0,5.985504389E-2,-4.788403213E-2,9.734824181E0,9.735125954E0
5.459099443E0,2.394201700E-3,-2.873042040E-2,9.801861763E0,9.801904161E0
5.464104365E0,-1.675941236E-2,9.576806799E-3,9.792284966E0,9.792303990E0
5.469139804E0,5.027823523E-2,-7.661445439E-2,9.897629738E0,9.898053955E0
5.474175244E0,5.027823523E-2,9.576806799E-3,9.897629738E0,9.897762072E0
5.479210683E0,7.900865376E-2,-2.873042040E-2,9.888052940E0,9.888410325E0
5.484246123E0,1.197100803E-2,9.576806799E-3,9.840168953E0,9.840180895E0
5.489251043E0,2.394201700E-3,9.576806799E-3,9.725247383E0,9.725252393E0
5.494286483E0,1.268926859E-1,2.873042040E-2,9.763554573E0,9.764421391E0
5.499321922E0,2.154781483E-2,8.619125932E-2,9.696516991E0,9.696923996E0
5.504357362E0,5.027823523E-2,-1.915361360E-2,9.821015358E0,9.821162733E0
5.509392801E0,8.858546615E-2,-6.703764945E-2,9.955090523E0,9.955710359E0
5.514397723E0,7.900865376E-2,-9.576806426E-2,9.859322548E0,9.860104208E0
5.519433162E0,-4.548983276E-2,-5.746084079E-2,9.821015358E0,9.821288802E0
5.524468601E0,1.077390760E-1,0.000000000E0,9.792284966E0,9.792877644E0
5.529504040E0,-2.633621916E-2,9.576806799E-3,9.734824181E0,9.734864516E0
5.534539479E0,4.070143029E-2,-2.873042040E-2,9.753977776E0,9.754105007E0
5.539544401E0,1.556231081E-1,-3.830722719E-2,9.753977776E0,9.755294380E0
5.544579841E0,5.985504389E-2,-1.915361360E-2,9.878476143E0,9.878676045E0
5.549615280E0,6.943184882E-2,-2.873042040E-2,9.859322548E0,9.859608883E0
5.554650719E0,1.077390760E-1,-9.576806799E-3,9.744400978E0,9.745001275E0
5.559686158E0,3.112462163E-2,-9.576806799E-3,9.801861763E0,9.801915858E0
5.564691080E0,5.985504389E-2,-3.830722719E-2,9.667786598E0,9.668047775E0
5.569726519E0,-7.182605099E-3,-5.746084079E-2,9.706093788E0,9.706266531E0
5.574761958E0,2.154781483E-2,-1.053448766E-1,9.715670586E0,9.716265578E0
5.579797398E0,1.197100803E-2,-9.576806799E-3,9.792284966E0,9.792296966E0
5.584832837E0,-7.182605099E-3,-3.830722719E-2,9.830592155E0,9.830669416E0
5.589837758E0,3.112462163E-2,-9.576806799E-3,9.830592155E0,9.830646092E0
5.594873197E0,5.027823523E-2,-4.788403213E-2,9.830592155E0,9.830837345E0
5.599908637E0,1.197100803E-2,-9.576806799E-3,9.744400978E0,9.744413037E0
5.604944076E0,3.112462163E-2,-9.576806426E-2,9.725247383E0,9.725768706E0
5.609979516E0,1.077390760E-1,2.873042040E-2,9.897629738E0,9.898257805E0
5.614984437E0,2.154781483E-2,-4.788403213E-2,9.811438560E0,9.811579068E0
5.620019877E0,4.070143029E-2,-9.576806799E-3,9.955090523E0,9.955178333E0
5.625055315E0,-2.633621916E-2,-6.703764945E-2,9.907206535E0,9.907468343E0
5.630090755E0,-6.464344263E-2,0.000000000E0,9.821015358E0,9.821228102E0
5.635126194E0,2.154781483E-2,-1.915361360E-2,9.792284966E0,9.792327405E0
5.640131116E0,4.070143029E-2,-4.788403213E-2,9.725247383E0,9.725450434E0
5.645166555E0,7.900865376E-2,-1.915361360E-2,9.792284966E0,9.792622431E0
5.650201994E0,3.112462163E-2,-9.576806799E-3,9.859322548E0,9.859376327E0
5.655237434E0,5.027823523E-2,-7.661445439E-2,9.849745750E0,9.850172030E0
5.660272872E0,5.027823523E-2,-1.915361360E-2,9.821015358E0,9.821162733E0
5.665277794E0,6.943184882E-2,-4.788403213E-2,9.821015358E0,9.821377517E0
5.670313233E0,2.154781483E-2,-1.915361360E-2,9.715670586E0,9.715713360E0
5.675348673E0,5.985504389E-2,-4.788403213E-2,9.753977776E0,9.754278956E0
5.680384112E0,3.112462163E-2,-9.576806426E-2,9.734824181E0,9.735344991E0
5.685389033E0,5.985504389E-2,5.746084079E-2,9.840168953E0,9.840518756E0
5.690424472E0,7.900865376E-2,-7.661445439E-2,9.849745750E0,9.850360577E0
5.695459912E0,8.858546615E-2,-6.703764945E-2,9.888052940E0,9.888676978E0
5.700495351E0,5.027823523E-2,-5.746084079E-2,9.792284966E0,9.792582626E0
5.705530791E0,3.112462163E-2,5.746084079E-2,9.782708168E0,9.782926433E0
5.710535712E0,6.943184882E-2,1.915361360E-2,9.706093788E0,9.706361021E0
5.715571152E0,1.197100803E-2,-1.053448766E-1,9.715670586E0,9.716249059E0
5.720606591E0,6.943184882E-2,-1.340752989E-1,9.830592155E0,9.831751578E0
5.725642030E0,7.900865376E-2,-8.619125932E-2,9.849745750E0,9.850439719E0
5.730677469E0,5.027823523E-2,0.000000000E0,9.821015358E0,9.821144056E0
5.735682391E0,5.985504389E-2,-5.746084079E-2,9.897629738E0,9.897977511E0
5.740717830E0,3.112462163E-2,2.873042040E-2,9.821015358E0,9.821106701E0
5.745753270E0,4.070143029E-2,5.746084079E-2,9.715670586E0,9.715925755E0
5.750788709E0,8.858546615E-2,1.915361360E-2,9.830592155E0,9.831009937E0
5.755824148E0,5.985504389E-2,-1.915361360E-2,9.821015358E0,9.821216429E0
5.760829069E0,4.070143029E-2,-5.746084079E-2,9.878476143E0,9.878727107E0
5.765864509E0,5.985504389E-2,1.915361360E-2,9.868899345E0,9.869099441E0
5.770899948E0,7.900865376E-2,0.000000000E0,9.821015358E0,9.821333159E0
5.775935387E0,2.394201700E-3,-9.576806799E-3,9.782708168E0,9.782713149E0
5.780970827E0,5.985504389E-2,1.915361360E-2,9.801861763E0,9.802063227E0
5.785975748E0,8.858546615E-2,7.661445439E-2,9.782708168E0,9.783409235E0
5.791011187E0,4.070143029E-2,-4.788403213E-2,9.514557838E0,9.514765386E0
5.796046626E0,1.173158810E-1,-6.703764945E-2,9.677363396E0,9.678306637E0
5.801082066E0,4.070143029E-2,0.000000000E0,9.830592155E0,9.830676413E0
5.806117505E0,-7.182605099E-3,-3.830722719E-2,9.897629738E0,9.897706475E0
5.811122427E0,5.027823523E-2,-4.788403213E-2,9.878476143E0,9.878720144E0
5.816157866E0,-1.675941236E-2,0.000000000E0,9.696516991E0,9.696531474E0
5.821193306E0,2.154781483E-2,-4.788403213E-2,9.610325813E0,9.610469262E0
5.826228744E0,4.070143029E-2,-1.915361360E-2,9.753977776E0,9.754081500E0
5.831233666E0,6.943184882E-2,-3.830722719E-2,9.821015358E0,9.821335494E0
5.836269105E0,5.985504389E-2,-4.788403213E-2,9.859322548E0,9.859620510E0
5.841304545E0,6.943184882E-2,-2.873042040E-2,9.878476143E0,9.878761923E0
5.846339984E0,-2.633621916E-2,-9.576806799E-3,9.763554573E0,9.763594789E0
5.851375423E0,-7.182605099E-3,0.000000000E0,9.591172218E0,9.591174908E0
5.856380344E0,8.858546615E-2,-6.703764945E-2,9.658209801E0,9.658848688E0
5.861415784E0,4.070143029E-2,-2.873042040E-2,9.801861763E0,9.801988373E0
5.866451223E0,2.154781483E-2,-2.873042040E-2,9.878476143E0,9.878541423E0
5.871486662E0,3.112462163E-2,-1.915361360E-2,9.888052940E0,9.888120476E0
5.876522102E0,5.027823523E-2,9.576806799E-3,9.955090523E0,9.955222094E0
5.881527024E0,9.816227108E-2,-9.576806799E-3,9.782708168E0,9.783205336E0
5.886562462E0,-1.675941236E-2,0.000000000E0,9.734824181E0,9.734838607E0
5.891597901E0,2.154781483E-2,-1.915361360E-2,9.753977776E0,9.754020382E0
5.896633341E0,5.027823523E-2,4.788403213E-2,9.763554573E0,9.763801446E0
5.901668780E0,5.985504389E-2,-5.746084079E-2,9.849745750E0,9.850095214E0
5.906673702E0,4.070143029E-2,-9.576806426E-2,9.888052940E0,9.888600461E0
5.911709141E0,9.816227108E-2,-2.873042040E-2,9.907206535E0,9.907734484E0
5.916744581E0,2.394201700E-3,-6.703764945E-2,9.830592155E0,9.830821019E0
5.921780020E0,4.070143029E-2,-1.149216816E-1,9.734824181E0,9.735587575E0
5.926784941E0,2.394201700E-3,-5.746084079E-2,9.667786598E0,9.667957653E0
5.931820380E0,-7.182605099E-3,-6.703764945E-2,9.849745750E0,9.849976497E0
5.936855820E0,3.112462163E-2,-1.340752989E-1,9.773131371E0,9.774100558E0
5.941891259E0,3.112462163E-2,-9.576806426E-2,9.907206535E0,9.907718284E0
5.946926699E0,2.154781483E-2,-1.244984865E-1,9.821015358E0,9.821828081E0
5.951931619E0,2.154781483E-2,-1.915361360E-2,9.801861763E0,9.801904161E0
5.956967059E0,-6.464344263E-2,-6.703764945E-2,9.696516991E0,9.696964194E0
5.962002498E0,1.197100803E-2,-9.576806426E-2,9.686940193E0,9.687420974E0
5.967037938E0,5.985504389E-2,-4.788403213E-2,9.782708168E0,9.783008464E0
5.972073377E0,5.985504389E-2,-3.830722719E-2,9.840168953E0,9.840425554E0
5.977078299E0,7.900865376E-2,-9.576806799E-3,9.926360130E0,9.926679179E0
5.982113738E0,5.027823523E-2,9.576806799E-3,9.868899345E0,9.869032065E0
5.987149178E0,1.197100803E-2,6.703764945E-2,9.782708168E0,9.782945183E0
5.992184616E0,2.154781483E-2,0.000000000E0,9.725247383E0,9.725271254E0
5.997220055E0,5.027823523E-2,-4.788403213E-2,9.706093788E0,9.706342123E0
6.002224977E0,9.816227108E-2,1.915361360E-2,9.725247383E0,9.725761634E0
6.007260417E0,5.027823523E-2,-9.576806799E-3,9.763554573E0,9.763688725E0
6.012295856E0,4.070143029E-2,0.000000000E0,9.868899345E0,9.868983276E0
6.017331295E0,8.858546615E-2,1.915361360E-2,9.935936928E0,9.936350280E0
6.022336216E0,3.112462163E-2,9.576806799E-3,9.830592155E0,9.830646092E0
6.027371656E0,4.070143029E-2,-1.915361360E-2,9.753977776E0,9.754081500E0
6.032407095E0,6.943184882E-2,1.915361360E-2,9.677363396E0,9.677631422E0
6.037442534E0,7.900865376E-2,1.915361360E-2,9.782708168E0,9.783045964E0
6.042477974E0,-7.182605099E-3,4.788403213E-2,9.821015358E0,9.821134717E0
6.047482896E0,9.816227108E-2,9.576806799E-3,9.821015358E0,9.821510587E0
6.052518334E0,5.027823523E-2,-3.830722719E-2,9.849745750E0,9.849948563E0
6.057553773E0,4.070143029E-2,-4.788403213E-2,9.821015358E0,9.821216429E0
6.062589213E0,2.394201700E-3,-6.703764945E-2,9.782708168E0,9.782938152E0
6.067594135E0,-7.182605099E-3,-5.746084079E-2,9.715670586E0,9.715843158E0
6.072629574E0,4.070143029E-2,-1.915361360E-2,9.773131371E0,9.773234892E0
6.077665013E0,6.943184882E-2,-1.149216816E-1,9.801861763E0,9.802781330E0
6.082700453E0,6.943184882E-2,-1.915361360E-2,9.811438560E0,9.811702924E0
6.087735892E0,9.816227108E-2,-7.661445439E-2,9.897629738E0,9.898413006E0
6.092740813E0,-2.633621916E-2,-5.746084079E-2,9.878476143E0,9.878678366E0
6.097776252E0,3.112462163E-2,0.000000000E0,9.696516991E0,9.696566944E0
6.102811692E0,5.985504389E-2,-2.873042040E-2,9.667786598E0,9.668014572E0
6.107847131E0,-7.182605099E-3,-2.873042040E-2,9.734824181E0,9.734869226E0
6.112852053E0,3.112462163E-2,-4.788403213E-2,9.782708168E0,9.782874870E0
6.117887491E0,6.943184882E-2,-4.788403213E-2,9.821015358E0,9.821377517E0
6.122922931E0,2.154781483E-2,-5.746084079E-2,9.878476143E0,9.878666760E0
6.127958370E0,4.070143029E-2,3.830722719E-2,9.763554573E0,9.763714557E0
6.132993809E0,4.070143029E-2,-6.703764945E-2,9.696516991E0,9.696834143E0
6.138029249E0,5.985504389E-2,0.000000000E0,9.677363396E0,9.677548497E0
6.143034171E0,3.112462163E-2,-9.576806426E-2,9.696516991E0,9.697039858E0
6.148069610E0,1.197100803E-2,-5.746084079E-2,9.801861763E0,9.802037496E0
6.153105048E0,1.173158810E-1,-6.703764945E-2,9.868899345E0,9.869824282E0
6.158140488E0,1.197100803E-2,-3.830722719E-2,9.849745750E0,9.849827516E0
6.163145410E0,5.985504389E-2,-9.576806799E-3,9.849745750E0,9.849932268E0
6.168180849E0,6.943184882E-2,-1.053448766E-1,9.763554573E0,9.764369730E0
6.173216288E0,8.858546615E-2,4.788403213E-2,9.821015358E0,9.821531598E0
6.178251728E0,3.112462163E-2,-9.576806799E-3,9.849745750E0,9.849799582E0
6.183287167E0,1.197100803E-2,-6.703764945E-2,9.830592155E0,9.830828016E0
6.188292088E0,9.816227108E-2,-3.830722719E-2,9.974244118E0,9.974800700E0
6.193327527E0,7.900865376E-2,-1.149216816E-1,9.888052940E0,9.889036369E0
6.198362967E0,1.197100803E-2,-1.915361360E-2,9.830592155E0,9.830618103E0
6.203398406E0,-7.182605099E-3,-1.915361360E-2,9.725247383E0,9.725268897E0
6.208433846E0,5.027823523E-2,-5.746084079E-2,9.753977776E0,9.754276605E0
6.213438767E0,5.985504389E-2,-3.830722719E-2,9.801861763E0,9.802119367E0
6.218474206E0,-3.591302410E-2,-4.788403213E-2,9.773131371E0,9.773314658E0
6.223509645E0,2.394201700E-3,-1.244984865E-1,9.916783333E0,9.917565088E0
6.228545085E0,8.858546615E-2,-1.149216816E-1,9.897629738E0,9.898693288E0
6.233550006E0,2.394201700E-3,-5.746084079E-2,9.830592155E0,9.830760378E0
6.238585446E0,-3.591302410E-2,-4.788403213E-2,9.715670586E0,9.715854957E0
6.243620885E0,-7.182605099E-3,-1.915361360E-2,9.696516991E0,9.696538568E0
6.248656325E0,3.112462163E-2,-1.915361360E-2,9.773131371E0,9.773199701E0
6.253691763E0,4.070143029E-2,-1.915361360E-2,9.773131371E0,9.773234892E0
6.258696685E0,7.900865376E-2,-5.746084079E-2,9.859322548E0,9.859806551E0
6.263732124E0,-7.182605099E-3,-7.661445439E-2,9.782708168E0,9.783010808E0
6.268767564E0,7.900865376E-2,-9.576806799E-3,9.811438560E0,9.811761346E0
6.273803003E0,4.070143029E-2,-1.915361360E-2,9.763554573E0,9.763658196E0
6.278838442E0,5.985504389E-2,5.746084079E-2,9.763554573E0,9.763907121E0
6.283843363E0,6.943184882E-2,1.915361360E-2,9.648633003E0,9.648901827E0
6.288878802E0,1.197100803E-2,-5.746084079E-2,9.763554573E0,9.763730996E0
6.293914242E0,9.816227108E-2,-6.703764945E-2,9.859322548E0,9.860039096E0
6.298949681E0,4.070143029E-2,9.576806799E-3,9.849745750E0,9.849834500E0
6.303954603E0,6.943184882E-2,-2.873042040E-2,9.907206535E0,9.907491486E0
6.308990042E0,3.112462163E-2,0.000000000E0,9.801861763E0,9.801911179E0
6.314025482E0,4.070143029E-2,0.000000000E0,9.840168953E0,9.840253128E0
6.319060920E0,5.985504389E-2,-3.830722719E-2,9.753977776E0,9.754236644E0
6.324096360E0,3.112462163E-2,-1.053448766E-1,9.849745750E0,9.850358249E0
6.329101281E0,5.027823523E-2,-8.619125932E-2,9.897629738E0,9.898132716E0
6.334136721E0,7.900865376E-2,-2.873042040E-2,9.926360130E0,9.926716136E0
6.339172160E0,3.112462163E-2,-4.788403213E-2,9.907206535E0,9.907371143E0
6.344207600E0,8.858546615E-2,2.873042040E-2,9.840168953E0,9.840609628E0
6.349243039E0,5.027823523E-2,-2.873042040E-2,9.782708168E0,9.782879558E0
6.354247960E0,2.154781483E-2,-5.746084079E-2,9.773131371E0,9.773324043E0
6.359283399E0,1.077390760E-1,-7.661445439E-2,9.686940193E0,9.687842267E0
6.364318839E0,-7.182605099E-3,-6.703764945E-2,9.821015358E0,9.821246779E0
6.369354278E0,7.900865376E-2,-5.746084079E-2,9.897629738E0,9.898111868E0
6.374359200E0,-7.182605099E-3,-9.576806799E-3,9.782708168E0,9.782715492E0
6.379394639E0,2.394201700E-3,-2.873042040E-2,9.744400978E0,9.744443627E0
6.384430078E0,2.154781483E-2,-9.576806426E-2,9.706093788E0,9.706590156E0
6.389465517E0,7.900865376E-2,9.576806799E-3,9.706093788E0,9.706420077E0
6.394500956E0,-1.675941236E-2,1.915361360E-2,9.763554573E0,9.763587744E0
6.399505878E0,2.394201700E-3,-5.746084079E-2,9.725247383E0,9.725417428E0
6.404541318E0,6.943184882E-2,-7.661445439E-2,9.801861763E0,9.802407081E0
6.409576757E0,2.394201700E-3,-6.703764945E-2,9.830592155E0,9.830821019E0
6.414612196E0,2.394201700E-3,-9.576806799E-3,9.830592155E0,9.830597112E0
6.419647635E0,-3.591302410E-2,-5.746084079E-2,9.801861763E0,9.802095976E0
6.424652557E0,2.394201700E-3,3.830722719E-2,9.840168953E0,9.840243808E0
